117
682.776978	474.487488
682.775940	477.857269
682.774170	480.693329
681.775330	482.658356
681.774231	483.016693
681.773560	484.616333
680.782104	485.781830
680.781555	486.764343
680.778564	487.640381
680.773010	490.527527
679.773682	491.436340
679.772888	496.781677
678.779114	499.546387
678.776123	500.422394
677.778687	500.878876
677.777405	501.001892
677.776428	501.721680
677.774414	501.877930
677.774170	502.067627
677.773621	503.050140
677.771729	503.504730
676.779419	503.520477
676.778442	504.340485
676.777466	504.657806
676.777344	508.980194
676.776062	511.895050
675.776672	513.145142
675.776245	513.731201
675.776062	514.896606
675.775452	515.047363
674.779358	515.283813
674.778198	516.140686
674.777039	517.716980
674.776489	518.529480
674.774597	518.961914
673.782104	521.016113
673.778992	521.995483
673.778076	522.056946
672.779541	523.367676
672.778381	524.371704
672.778198	527.892395
671.777039	528.108276
671.776917	528.225952
671.776794	529.259521
671.775635	530.070679
670.780273	533.441589
670.777527	533.885742
670.777405	534.399170
669.780396	535.458496
668.779114	535.665771
668.778687	538.845825
668.778137	540.138062
667.776428	541.593628
666.768127	542.472900
665.778442	542.491089
665.775085	542.781799
665.773621	543.617310
665.771729	544.804199
664.771912	545.072815
664.771484	545.424255
664.770020	546.259766
662.779419	546.696167
662.777466	547.883057
661.777710	548.151733
661.773865	548.836060
660.779236	550.396240
660.773132	550.842102
660.770569	550.872803
659.775269	556.446167
659.772522	557.213684
658.777405	561.499084
657.769897	562.690247
656.777771	565.512512
654.783508	565.627563
653.787231	567.397522
653.782898	567.665283
653.781555	567.872681
652.787537	569.123047
652.785767	569.159851
652.784241	569.344299
652.779785	569.973938
651.784668	570.572083
651.783081	570.756470
651.779907	572.212402
650.780273	572.835327
649.780212	573.100281
648.785156	573.216370
648.783752	573.497009
648.781189	574.430359
647.785645	574.444092
647.784058	574.628479
647.781128	574.705139
647.780884	576.246948
646.781250	576.869873
645.783325	577.583801
645.781799	577.841980
644.782166	578.464905
643.780029	578.480835
643.779846	579.196594
643.778564	579.382996
641.784973	579.509338
641.784912	579.511230
641.783325	579.695618
641.781189	579.794128
641.774597	580.049133
640.785339	580.132263
640.784058	580.318542
640.780945	580.481079
640.778809	580.678162
639.782288	582.258240
638.779419	582.684875
637.782227	582.699036
637.775574	583.893982
636.774597	584.671143
632.778198	584.766846
628.777527	585.335876
625.778137	585.679443
