42
363.791840	230.297836
363.789459	232.272751
362.794067	233.223511
362.792603	234.767685
361.792603	236.217102
360.787598	236.323318
360.779816	236.381851
360.776855	236.957581
359.791290	236.960388
359.788330	237.536118
359.782959	238.876801
359.779999	239.452515
358.794434	239.455338
358.791473	240.031052
358.782959	240.326202
358.779999	240.901932
357.794434	240.904739
357.791473	241.480469
356.791656	241.788513
355.786652	241.894745
354.793518	241.943390
354.791656	242.022278
354.790924	242.046738
353.791290	242.453751
353.789459	242.509308
353.783691	242.544571
353.779083	242.888824
352.793518	242.891632
352.790558	243.467361
351.790741	243.775406
350.785736	243.881638
350.780731	244.428467
349.792236	245.007004
348.787231	245.113235
346.782227	245.142822
344.795746	245.231094
344.793884	245.286652
344.790192	245.756241
343.794800	245.805496
342.796844	245.911346
333.796295	245.947632
327.789642	246.055496
