106
404.800385	296.470612
404.799622	297.945465
404.798157	298.739502
404.797668	300.375519
404.796906	301.850342
404.795441	302.644409
403.806793	303.536865
403.804199	310.505219
403.803467	311.980072
403.801971	312.774109
403.801483	314.410126
403.800751	315.884979
403.799255	316.679016
402.804932	317.922119
402.804199	319.396942
402.802704	320.191010
401.796051	320.799652
401.794067	320.950409
401.793457	321.788025
401.791962	322.582062
400.802582	322.851471
400.802216	324.513245
400.800751	325.307281
400.798401	325.417603
400.796539	325.435425
400.795074	326.229462
399.805939	328.288361
399.804443	329.082397
399.790131	329.138245
399.789124	329.418182
399.787659	330.212219
398.795197	330.679382
398.793701	331.473419
398.789764	331.553131
398.784821	331.687805
397.803711	332.684631
397.801605	333.183319
397.800751	333.356964
397.799255	334.151031
397.798279	334.430969
397.796783	335.225037
396.806915	335.533966
396.806793	336.164398
396.805298	336.958435
396.803101	337.177551
396.798279	337.312225
396.794800	337.869598
396.791840	338.133789
396.790863	338.413727
396.789368	339.207794
395.796906	339.210510
395.793945	339.474701
395.792969	339.754669
395.791473	340.548706
395.786530	340.683350
394.803223	340.933350
394.792358	341.087341
393.813324	341.242310
393.812347	341.522247
393.811981	341.811890
393.810974	342.091858
393.810852	342.316284
393.809509	342.885895
393.804688	343.020569
393.801239	343.577942
393.798279	343.842133
393.797272	344.122070
393.795807	344.916138
392.803345	344.918854
392.800385	345.183044
392.799377	345.462982
392.797913	346.257019
392.792969	346.391663
391.798767	346.795654
390.803589	346.968018
390.798767	347.102661
390.794434	347.571716
389.809753	347.645325
389.808777	347.925293
389.808655	348.149719
389.807281	348.719330
389.802338	348.854004
389.799011	349.411377
388.809021	349.699768
388.804077	349.834412
388.802582	349.958221
388.801117	350.752289
388.796173	350.886932
387.801971	351.290894
384.809387	352.060608
384.801605	352.169952
384.796661	352.304596
383.808380	352.565338
383.808014	352.664185
383.804932	352.708588
383.802460	352.708588
382.810730	353.179596
382.809265	353.973633
381.807159	354.033569
380.804321	354.400421
380.803101	354.467804
379.809021	354.983124
379.808380	354.983124
379.806671	355.014648
379.805817	355.224670
379.805176	355.808716
