66
387.778931	286.368042
387.776062	289.724091
386.776215	289.986786
385.776794	290.953278
383.780487	291.503326
383.777649	294.859406
383.776215	295.754303
383.765808	299.685089
382.773804	302.487946
382.763672	304.242340
382.763519	305.535675
380.770935	305.801636
380.770782	307.094971
380.770508	307.764771
380.769928	308.395691
380.769501	308.695404
380.769379	309.988739
380.768097	310.540283
379.775635	310.782318
379.775513	311.948700
379.772797	312.473114
379.772369	312.594696
379.771790	312.816345
379.771515	313.064819
379.771362	313.525360
379.771240	314.818695
379.769928	315.370239
378.771240	315.445007
378.770081	315.558685
378.769928	315.996582
377.771942	316.047882
377.770660	316.599426
376.771942	316.674194
376.770782	316.787872
376.770660	317.225769
375.770782	317.389496
374.771515	317.523804
374.770660	317.710052
373.775085	317.836609
373.770782	317.873779
373.769226	318.011414
373.765808	319.047089
372.765961	319.235504
372.765808	319.673431
371.765961	319.837158
370.765808	320.157684
369.774933	320.399231
368.775085	320.587646
368.774933	321.025574
367.779907	321.294434
366.780060	321.482849
366.779907	321.920776
365.780060	322.084503
365.770355	322.293823
365.770081	322.328644
364.773926	322.566559
364.770355	322.920166
364.770081	322.954956
363.770508	323.083893
363.770233	323.118713
362.771362	323.389740
361.772644	323.402802
361.771515	323.553497
360.772797	323.591217
360.772644	324.029114
359.772797	324.192871
