78
763.816223	483.367004
763.816162	486.439484
763.815857	488.332764
763.812622	488.457855
762.816101	488.943695
762.815674	489.018158
762.815063	491.130554
761.817383	497.974518
760.817261	498.659882
760.809998	499.158661
759.810791	501.243988
759.809753	502.006714
758.817139	502.535126
758.815979	503.241119
756.814026	504.097687
756.813721	504.660278
755.815125	505.077881
754.820740	506.478668
754.807434	519.570435
754.806213	526.920898
754.805054	527.127014
754.803162	527.259766
753.808289	527.268250
752.811279	527.410217
752.810425	528.283386
752.810242	528.432312
752.809692	529.697266
752.809387	529.931641
752.807800	530.372742
751.811646	533.759766
749.813660	534.460876
749.807312	534.554199
748.813721	535.530762
747.815857	535.661316
746.815491	536.150208
746.815247	536.195251
746.814819	538.724670
745.816650	539.662537
745.814575	540.362915
745.812805	540.991882
744.813110	541.311890
743.815125	541.424683
743.811462	541.521790
742.819946	541.798035
742.813904	541.866943
741.818298	543.197571
740.817932	543.404846
739.818298	543.750671
739.817932	543.862183
739.817871	543.898254
738.820679	544.158264
738.820374	544.968567
737.820496	545.561279
736.821655	545.647827
735.822510	545.731018
735.822327	545.892639
734.825928	545.962402
734.824158	546.053467
734.821167	546.582153
734.819397	546.724670
733.820740	546.807129
732.824158	546.853333
732.823425	547.091492
732.823303	547.313782
731.823792	547.643860
730.824646	547.733582
729.827393	547.834595
729.825806	548.109802
729.821045	549.011780
728.822144	549.388000
727.820740	549.518494
726.823547	549.614441
725.823914	549.996887
723.825928	550.224792
720.826233	550.369324
720.817566	550.557678
714.817200	550.821045
710.814941	551.162903
