74
579.769531	354.109039
579.769287	355.039337
579.767517	356.988129
579.765808	358.777832
578.765320	358.914368
577.771729	359.747314
577.763977	359.849884
576.766418	360.735199
576.765930	360.779327
576.765320	361.057495
575.768250	361.191833
575.767761	361.235962
575.766541	361.389435
575.766052	361.433563
574.767029	361.476746
574.766663	361.616852
574.764221	361.684631
574.763428	362.129608
573.767029	362.339691
573.765930	363.014862
573.765442	363.058990
573.764709	363.172333
573.763977	363.617310
572.766052	363.669098
572.765564	363.713226
572.764832	363.826569
572.764099	364.271545
571.764343	364.271698
570.766418	364.323486
570.765930	364.429688
570.765198	364.480957
570.764465	364.925934
569.765564	365.533630
569.764587	365.733887
569.763855	366.178864
568.765686	366.187866
568.764709	366.388123
568.763977	366.833099
567.764221	366.833252
567.759155	366.929413
566.765808	366.991241
566.764343	367.487488
565.766907	367.551697
565.765320	367.809448
565.761353	367.917877
564.766174	368.018707
564.765442	368.463684
564.760498	369.065308
563.762329	369.346710
563.761597	369.791687
562.763733	369.875977
562.761963	370.073578
561.762573	370.256897
560.763428	370.493530
560.761719	370.596222
559.763855	370.775421
559.762207	371.087006
558.761353	371.465149
557.763428	371.549438
557.761719	371.747040
556.764099	371.788818
556.762207	371.834351
556.761963	371.867706
555.763184	372.166992
555.761475	372.269684
554.763550	372.448883
554.761963	372.760437
552.760254	372.858093
551.763855	373.462280
551.762085	373.564972
549.763855	373.675018
549.760498	373.871490
548.762207	373.874512
547.760498	374.084229
