114
421.777496	287.409393
421.777069	287.523865
421.775635	289.014771
421.775208	289.129242
420.776642	289.689880
420.776215	289.804352
420.774780	291.295258
420.774353	291.409698
419.778625	292.306244
419.778198	292.420715
419.777924	292.694916
419.777496	292.967804
419.776794	293.911621
419.776367	294.026093
418.777771	294.586731
418.777344	294.701202
418.777069	294.975403
418.776642	295.248291
418.775940	296.192108
418.775513	296.306549
417.779053	297.591766
417.778625	297.864655
417.776062	298.245697
417.775513	298.444458
416.779633	298.539764
416.778503	298.689362
416.778198	299.872253
416.777771	300.145142
416.775208	300.526184
416.774658	300.724945
415.777649	300.969818
415.776917	301.913666
415.776489	302.028107
414.780060	303.313324
414.779633	303.586212
414.777069	303.967255
414.776489	304.166016
413.780640	304.261322
413.779205	305.593811
413.778778	305.866699
413.776215	306.247742
413.775635	306.446503
412.777344	306.537598
412.776215	306.765564
412.775635	306.964325
412.774231	307.117401
411.780060	307.852722
411.779633	308.125610
411.777069	308.506653
411.776489	308.705414
410.778198	308.892426
410.777069	309.024475
410.776489	309.223236
410.775635	309.273499
410.775085	309.472229
409.780640	311.235931
409.780212	311.508820
409.777649	311.889862
409.777069	312.088623
408.779785	313.516449
408.779358	313.789307
408.776794	314.170380
408.776215	314.369110
406.780914	315.456268
406.780487	315.729156
406.777924	316.110199
406.777344	316.308960
404.781616	316.551208
404.781067	316.749969
404.775513	317.369934
404.774933	317.568665
403.783478	317.662994
403.782898	317.861725
403.781189	317.991547
403.777771	318.795471
403.777344	319.068329
403.774780	319.449402
403.774231	319.648132
401.778931	320.735291
401.778503	321.008179
401.775940	321.389221
401.775360	321.587982
398.783051	321.728088
398.780212	322.309387
398.775940	322.912537
397.769928	323.053467
396.789185	323.261597
396.786621	323.642639
396.786041	323.841400
395.786896	324.013428
395.785767	324.021515
395.777649	324.586914
395.770233	324.758820
394.786469	324.936554
394.785889	325.135315
394.780914	325.155945
393.787170	325.327728
392.789734	325.430878
392.775085	325.480225
392.770782	326.083405
391.786469	326.459869
391.781494	326.480530
390.790039	327.136230
389.772522	327.757782
388.788177	328.134247
388.783203	328.154907
387.789459	328.326691
386.792877	328.410797
385.788605	328.832916
385.780334	329.011688
384.791016	329.408813
383.792297	329.601227
383.786743	329.830933
382.788025	330.023346
